DATE,WEB_NAME,NETWORK,DEVICE_TYPE,OPERATING_SYSTEM,GENDER,AGE_GROUP,KRAJ,IMPRESSIONS,CLICKS,CONVERSIONS,CONVERSION_VALUE,MONEY
2026-08-19,Pozdní Zprávy,context,SmartPhone,Ubuntu,Neznámý,Neznámý,Středočeský kraj,1,0,0,0.0,0.0
2026-08-19,Pozdní Zprávy,context,SmartPhone,Ubuntu,Neznámý,Neznámý,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-19,Pozdní Zprávy,context,SmartPhone,Ubuntu,Neznámý,Neznámý,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-19,Pozdní Zprávy,context,SmartPhone,Ubuntu,Neznámý,Neznámý,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-19,Pozdní Zprávy,context,SmartPhone,Ubuntu,Neznámý,Neznámý,Ústecký kraj,1,0,0,0.0,0.0
2026-08-19,Pozdní Zprávy,context,SmartPhone,Ubuntu,Neznámý,Neznámý,Liberecký kraj,1,0,0,0.0,0.0
2026-08-19,Pozdní Zprávy,context,SmartPhone,Ubuntu,Neznámý,Neznámý,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-19,Pozdní Zprávy,context,SmartPhone,Ubuntu,Neznámý,Neznámý,Pardubický kraj,1,0,0,0.0,0.0
2026-08-19,Pozdní Zprávy,context,SmartPhone,Ubuntu,Neznámý,Neznámý,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-19,Pozdní Zprávy,context,SmartPhone,Ubuntu,Neznámý,Neznámý,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-19,Pozdní Zprávy,context,SmartPhone,Ubuntu,Neznámý,Neznámý,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-19,Pozdní Zprávy,context,SmartPhone,Ubuntu,Neznámý,Neznámý,Zlínský kraj,1,0,0,0.0,0.0
2026-08-19,Pozdní Zprávy,context,SmartPhone,Ubuntu,Neznámý,Neznámý,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-19,Pozdní Zprávy,context,Tablet,Android,Žena,40 - 59,Hlavní město Praha,1998,11,1,17.73,38.26
2026-08-19,Pozdní Zprávy,context,Tablet,Android,Žena,40 - 59,Středočeský kraj,2630,6,0,0.0,50.36
2026-08-19,Pozdní Zprávy,context,Tablet,Android,Žena,40 - 59,Jihočeský kraj,5403,17,1,17.73,103.47
2026-08-19,Pozdní Zprávy,context,Tablet,Android,Žena,40 - 59,Plzeňský kraj,1497,6,1,17.73,28.67
2026-08-19,Pozdní Zprávy,context,Tablet,Android,Žena,40 - 59,Karlovarský kraj,2107,9,2,35.46,40.35
2026-08-19,Pozdní Zprávy,context,Tablet,Android,Žena,40 - 59,Ústecký kraj,85,1,0,0.0,1.63
2026-08-19,Pozdní Zprávy,context,Tablet,Android,Žena,40 - 59,Liberecký kraj,862,1,0,0.0,16.51
2026-08-19,Pozdní Zprávy,context,Tablet,Android,Žena,40 - 59,Královéhradecký kraj,972,5,1,17.73,18.61
2026-08-19,Pozdní Zprávy,context,Tablet,Android,Žena,40 - 59,Pardubický kraj,3526,18,3,53.19,67.52
2026-08-19,Pozdní Zprávy,context,Tablet,Android,Žena,40 - 59,Kraj Vysočina,2777,10,1,17.73,53.18
2026-08-19,Pozdní Zprávy,context,Tablet,Android,Žena,40 - 59,Jihomoravský kraj,526,0,0,0.0,10.07
2026-08-19,Pozdní Zprávy,context,Tablet,Android,Žena,40 - 59,Olomoucký kraj,3875,16,5,88.64,74.21
2026-08-19,Pozdní Zprávy,context,Tablet,Android,Žena,40 - 59,Zlínský kraj,937,4,0,0.0,17.94
2026-08-19,Pozdní Zprávy,context,Tablet,Android,Žena,40 - 59,Moravskoslezský kraj,2961,13,4,70.91,56.7
2026-08-19,Poštovna.cz,context,SmartPhone,iOS,Žena,25 - 39,Hlavní město Praha,11861,46,1,537.84,187.46
2026-08-19,Poštovna.cz,context,SmartPhone,iOS,Žena,25 - 39,Středočeský kraj,19779,86,1,537.84,312.6
2026-08-19,Poštovna.cz,context,SmartPhone,iOS,Žena,25 - 39,Jihočeský kraj,6947,33,0,0.0,109.79
2026-08-19,Poštovna.cz,context,SmartPhone,iOS,Žena,25 - 39,Plzeňský kraj,24058,110,3,1613.51,380.22
2026-08-19,Poštovna.cz,context,SmartPhone,iOS,Žena,25 - 39,Karlovarský kraj,3993,15,1,537.84,63.11
2026-08-19,Poštovna.cz,context,SmartPhone,iOS,Žena,25 - 39,Ústecký kraj,335,1,0,0.0,5.29
2026-08-19,Poštovna.cz,context,SmartPhone,iOS,Žena,25 - 39,Liberecký kraj,6973,32,1,537.84,110.2
2026-08-19,Poštovna.cz,context,SmartPhone,iOS,Žena,25 - 39,Královéhradecký kraj,6422,16,0,0.0,101.5
2026-08-19,Poštovna.cz,context,SmartPhone,iOS,Žena,25 - 39,Pardubický kraj,1613,7,0,0.0,25.49
2026-08-19,Poštovna.cz,context,SmartPhone,iOS,Žena,25 - 39,Kraj Vysočina,1864,6,0,0.0,29.46
2026-08-19,Poštovna.cz,context,SmartPhone,iOS,Žena,25 - 39,Jihomoravský kraj,641,3,0,0.0,10.13
2026-08-19,Poštovna.cz,context,SmartPhone,iOS,Žena,25 - 39,Olomoucký kraj,6914,26,0,0.0,109.27
2026-08-19,Poštovna.cz,context,SmartPhone,iOS,Žena,25 - 39,Zlínský kraj,806,7,0,0.0,12.74
2026-08-19,Poštovna.cz,context,SmartPhone,iOS,Žena,25 - 39,Moravskoslezský kraj,3315,9,1,537.84,52.39
2026-08-19,Poštovna.cz,context,Tablet,Android,Neznámý,60+,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-19,Poštovna.cz,context,Tablet,Android,Neznámý,60+,Středočeský kraj,1,0,0,0.0,0.0
2026-08-19,Poštovna.cz,context,Tablet,Android,Neznámý,60+,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-19,Poštovna.cz,context,Tablet,Android,Neznámý,60+,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-19,Poštovna.cz,context,Tablet,Android,Neznámý,60+,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-19,Poštovna.cz,context,Tablet,Android,Neznámý,60+,Ústecký kraj,1,0,0,0.0,0.0
2026-08-19,Poštovna.cz,context,Tablet,Android,Neznámý,60+,Liberecký kraj,1,0,0,0.0,0.0
2026-08-19,Poštovna.cz,context,Tablet,Android,Neznámý,60+,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-19,Poštovna.cz,context,Tablet,Android,Neznámý,60+,Pardubický kraj,1,0,0,0.0,0.0
2026-08-19,Poštovna.cz,context,Tablet,Android,Neznámý,60+,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-19,Poštovna.cz,context,Tablet,Android,Neznámý,60+,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-19,Poštovna.cz,context,Tablet,Android,Neznámý,60+,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-19,Poštovna.cz,context,Tablet,Android,Neznámý,60+,Zlínský kraj,1,0,0,0.0,0.0
2026-08-19,Poštovna.cz,context,Tablet,Android,Neznámý,60+,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-19,ProTety.cz,context,Tv,Tizen,Muž,Neznámý,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-19,ProTety.cz,context,Tv,Tizen,Muž,Neznámý,Středočeský kraj,1,0,0,0.0,0.0
2026-08-19,ProTety.cz,context,Tv,Tizen,Muž,Neznámý,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-19,ProTety.cz,context,Tv,Tizen,Muž,Neznámý,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-19,ProTety.cz,context,Tv,Tizen,Muž,Neznámý,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-19,ProTety.cz,context,Tv,Tizen,Muž,Neznámý,Ústecký kraj,1,0,0,0.0,0.0
2026-08-19,ProTety.cz,context,Tv,Tizen,Muž,Neznámý,Liberecký kraj,1,0,0,0.0,0.0
2026-08-19,ProTety.cz,context,Tv,Tizen,Muž,Neznámý,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-19,ProTety.cz,context,Tv,Tizen,Muž,Neznámý,Pardubický kraj,1,0,0,0.0,0.0
2026-08-19,ProTety.cz,context,Tv,Tizen,Muž,Neznámý,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-19,ProTety.cz,context,Tv,Tizen,Muž,Neznámý,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-19,ProTety.cz,context,Tv,Tizen,Muž,Neznámý,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-19,ProTety.cz,context,Tv,Tizen,Muž,Neznámý,Zlínský kraj,1,0,0,0.0,0.0
2026-08-19,ProTety.cz,context,Tv,Tizen,Muž,Neznámý,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-20,Aktualitky.cz,context,SmartPhone,,Žena,60+,Hlavní město Praha,47,2,0,0.0,1.19
2026-08-20,Aktualitky.cz,context,SmartPhone,,Žena,60+,Středočeský kraj,1207,2,0,0.0,30.59
2026-08-20,Aktualitky.cz,context,SmartPhone,,Žena,60+,Jihočeský kraj,1651,11,0,0.0,41.84
2026-08-20,Aktualitky.cz,context,SmartPhone,,Žena,60+,Plzeňský kraj,2181,13,1,509.93,55.27
2026-08-20,Aktualitky.cz,context,SmartPhone,,Žena,60+,Karlovarský kraj,3,0,0,0.0,0.08
2026-08-20,Aktualitky.cz,context,SmartPhone,,Žena,60+,Ústecký kraj,92,0,0,0.0,2.33
2026-08-20,Aktualitky.cz,context,SmartPhone,,Žena,60+,Liberecký kraj,12,0,0,0.0,0.3
2026-08-20,Aktualitky.cz,context,SmartPhone,,Žena,60+,Královéhradecký kraj,3229,12,0,0.0,81.82
2026-08-20,Aktualitky.cz,context,SmartPhone,,Žena,60+,Pardubický kraj,959,5,0,0.0,24.3
2026-08-20,Aktualitky.cz,context,SmartPhone,,Žena,60+,Kraj Vysočina,1183,3,0,0.0,29.98
2026-08-20,Aktualitky.cz,context,SmartPhone,,Žena,60+,Jihomoravský kraj,1927,6,0,0.0,48.83
2026-08-20,Aktualitky.cz,context,SmartPhone,,Žena,60+,Olomoucký kraj,3106,10,0,0.0,78.71
2026-08-20,Aktualitky.cz,context,SmartPhone,,Žena,60+,Zlínský kraj,1354,6,0,0.0,34.31
2026-08-20,Aktualitky.cz,context,SmartPhone,,Žena,60+,Moravskoslezský kraj,426,1,0,0.0,10.8
2026-08-20,Baráky.cz,context,Desktop,macOS,Muž,25 - 39,Hlavní město Praha,2092,3,0,0.0,20.62
2026-08-20,Baráky.cz,context,Desktop,macOS,Muž,25 - 39,Středočeský kraj,26,0,0,0.0,0.26
2026-08-20,Baráky.cz,context,Desktop,macOS,Muž,25 - 39,Jihočeský kraj,4670,3,0,0.0,46.04
2026-08-20,Baráky.cz,context,Desktop,macOS,Muž,25 - 39,Plzeňský kraj,5464,3,0,0.0,53.86
2026-08-20,Baráky.cz,context,Desktop,macOS,Muž,25 - 39,Karlovarský kraj,3731,1,1,0.64,36.78
2026-08-20,Baráky.cz,context,Desktop,macOS,Muž,25 - 39,Ústecký kraj,6030,14,1,0.64,59.44
2026-08-20,Baráky.cz,context,Desktop,macOS,Muž,25 - 39,Liberecký kraj,1989,1,0,0.0,19.61
2026-08-20,Baráky.cz,context,Desktop,macOS,Muž,25 - 39,Královéhradecký kraj,530,0,0,0.0,5.22
2026-08-20,Baráky.cz,context,Desktop,macOS,Muž,25 - 39,Pardubický kraj,1868,4,0,0.0,18.41
2026-08-20,Baráky.cz,context,Desktop,macOS,Muž,25 - 39,Kraj Vysočina,2266,0,0,0.0,22.34
2026-08-20,Baráky.cz,context,Desktop,macOS,Muž,25 - 39,Jihomoravský kraj,1770,3,0,0.0,17.45
2026-08-20,Baráky.cz,context,Desktop,macOS,Muž,25 - 39,Olomoucký kraj,4259,3,0,0.0,41.98
2026-08-20,Baráky.cz,context,Desktop,macOS,Muž,25 - 39,Zlínský kraj,12079,13,1,0.64,119.07
2026-08-20,Baráky.cz,context,Desktop,macOS,Muž,25 - 39,Moravskoslezský kraj,1714,1,0,0.0,16.9
2026-08-20,Baráky.cz,context,Tablet,,Neznámý,Neznámý,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-20,Baráky.cz,context,Tablet,,Neznámý,Neznámý,Středočeský kraj,2,0,0,0.0,0.0
2026-08-20,Baráky.cz,context,Tablet,,Neznámý,Neznámý,Jihočeský kraj,2,0,0,0.0,0.0
2026-08-20,Baráky.cz,context,Tablet,,Neznámý,Neznámý,Plzeňský kraj,11,0,0,0.0,0.0
2026-08-20,Baráky.cz,context,Tablet,,Neznámý,Neznámý,Karlovarský kraj,9,0,0,0.0,0.0
2026-08-20,Baráky.cz,context,Tablet,,Neznámý,Neznámý,Ústecký kraj,3,0,0,0.0,0.0
2026-08-20,Baráky.cz,context,Tablet,,Neznámý,Neznámý,Liberecký kraj,4,0,0,0.0,0.0
2026-08-20,Baráky.cz,context,Tablet,,Neznámý,Neznámý,Královéhradecký kraj,12,0,0,0.0,0.0
2026-08-20,Baráky.cz,context,Tablet,,Neznámý,Neznámý,Pardubický kraj,15,0,0,0.0,0.0
2026-08-20,Baráky.cz,context,Tablet,,Neznámý,Neznámý,Kraj Vysočina,12,0,0,0.0,0.0
2026-08-20,Baráky.cz,context,Tablet,,Neznámý,Neznámý,Jihomoravský kraj,2,0,0,0.0,0.0
2026-08-20,Baráky.cz,context,Tablet,,Neznámý,Neznámý,Olomoucký kraj,7,0,0,0.0,0.0
2026-08-20,Baráky.cz,context,Tablet,,Neznámý,Neznámý,Zlínský kraj,6,0,0,0.0,0.0
2026-08-20,Baráky.cz,context,Tablet,,Neznámý,Neznámý,Moravskoslezský kraj,30,0,0,0.0,0.0
2026-08-20,Baráky.cz,context,SmartPhone,iOS,Neznámý,25 - 39,Hlavní město Praha,18,0,0,0.0,2.62
2026-08-20,Baráky.cz,context,SmartPhone,iOS,Neznámý,25 - 39,Středočeský kraj,8,0,0,0.0,1.16
2026-08-20,Baráky.cz,context,SmartPhone,iOS,Neznámý,25 - 39,Jihočeský kraj,25,1,0,0.0,3.64
2026-08-20,Baráky.cz,context,SmartPhone,iOS,Neznámý,25 - 39,Plzeňský kraj,14,1,0,0.0,2.04
2026-08-20,Baráky.cz,context,SmartPhone,iOS,Neznámý,25 - 39,Karlovarský kraj,32,1,0,0.0,4.66
2026-08-20,Baráky.cz,context,SmartPhone,iOS,Neznámý,25 - 39,Ústecký kraj,2,0,0,0.0,0.29
2026-08-20,Baráky.cz,context,SmartPhone,iOS,Neznámý,25 - 39,Liberecký kraj,13,1,0,0.0,1.89
2026-08-20,Baráky.cz,context,SmartPhone,iOS,Neznámý,25 - 39,Královéhradecký kraj,15,1,0,0.0,2.18
2026-08-20,Baráky.cz,context,SmartPhone,iOS,Neznámý,25 - 39,Pardubický kraj,1,0,0,0.0,0.15
2026-08-20,Baráky.cz,context,SmartPhone,iOS,Neznámý,25 - 39,Kraj Vysočina,6,1,0,0.0,0.87
2026-08-20,Baráky.cz,context,SmartPhone,iOS,Neznámý,25 - 39,Jihomoravský kraj,1,0,0,0.0,0.15
2026-08-20,Baráky.cz,context,SmartPhone,iOS,Neznámý,25 - 39,Olomoucký kraj,6,0,0,0.0,0.87
2026-08-20,Baráky.cz,context,SmartPhone,iOS,Neznámý,25 - 39,Zlínský kraj,10,0,0,0.0,1.45
2026-08-20,Baráky.cz,context,SmartPhone,iOS,Neznámý,25 - 39,Moravskoslezský kraj,5,0,0,0.0,0.73
2026-08-20,Blogeria.cz,context,Desktop,ChromeOS,Muž,60+,Hlavní město Praha,265,0,0,0.0,2.99
2026-08-20,Blogeria.cz,context,Desktop,ChromeOS,Muž,60+,Středočeský kraj,307,0,0,0.0,3.47
2026-08-20,Blogeria.cz,context,Desktop,ChromeOS,Muž,60+,Jihočeský kraj,97,0,0,0.0,1.1
2026-08-20,Blogeria.cz,context,Desktop,ChromeOS,Muž,60+,Plzeňský kraj,105,0,0,0.0,1.19
2026-08-20,Blogeria.cz,context,Desktop,ChromeOS,Muž,60+,Karlovarský kraj,546,0,0,0.0,6.17
2026-08-20,Blogeria.cz,context,Desktop,ChromeOS,Muž,60+,Ústecký kraj,100,0,0,0.0,1.13
2026-08-20,Blogeria.cz,context,Desktop,ChromeOS,Muž,60+,Liberecký kraj,35,0,0,0.0,0.4
2026-08-20,Blogeria.cz,context,Desktop,ChromeOS,Muž,60+,Královéhradecký kraj,142,0,0,0.0,1.6
2026-08-20,Blogeria.cz,context,Desktop,ChromeOS,Muž,60+,Pardubický kraj,174,0,0,0.0,1.96
2026-08-20,Blogeria.cz,context,Desktop,ChromeOS,Muž,60+,Kraj Vysočina,136,0,0,0.0,1.54
2026-08-20,Blogeria.cz,context,Desktop,ChromeOS,Muž,60+,Jihomoravský kraj,316,0,0,0.0,3.57
2026-08-20,Blogeria.cz,context,Desktop,ChromeOS,Muž,60+,Olomoucký kraj,69,0,0,0.0,0.78
2026-08-20,Blogeria.cz,context,Desktop,ChromeOS,Muž,60+,Zlínský kraj,53,0,0,0.0,0.6
2026-08-20,Blogeria.cz,context,Desktop,ChromeOS,Muž,60+,Moravskoslezský kraj,531,3,0,0.0,6.0
2026-08-20,Blogeria.cz,context,SmartPhone,iOS,Žena,25 - 39,Hlavní město Praha,674,1,0,0.0,5.3
2026-08-20,Blogeria.cz,context,SmartPhone,iOS,Žena,25 - 39,Středočeský kraj,604,1,0,0.0,4.75
2026-08-20,Blogeria.cz,context,SmartPhone,iOS,Žena,25 - 39,Jihočeský kraj,6490,10,0,0.0,51.03
2026-08-20,Blogeria.cz,context,SmartPhone,iOS,Žena,25 - 39,Plzeňský kraj,1041,1,0,0.0,8.18
2026-08-20,Blogeria.cz,context,SmartPhone,iOS,Žena,25 - 39,Karlovarský kraj,494,2,0,0.0,3.88
2026-08-20,Blogeria.cz,context,SmartPhone,iOS,Žena,25 - 39,Ústecký kraj,1560,1,0,0.0,12.26
2026-08-20,Blogeria.cz,context,SmartPhone,iOS,Žena,25 - 39,Liberecký kraj,21,0,0,0.0,0.17
2026-08-20,Blogeria.cz,context,SmartPhone,iOS,Žena,25 - 39,Královéhradecký kraj,125,0,0,0.0,0.98
2026-08-20,Blogeria.cz,context,SmartPhone,iOS,Žena,25 - 39,Pardubický kraj,290,0,0,0.0,2.28
2026-08-20,Blogeria.cz,context,SmartPhone,iOS,Žena,25 - 39,Kraj Vysočina,248,0,0,0.0,1.95
2026-08-20,Blogeria.cz,context,SmartPhone,iOS,Žena,25 - 39,Jihomoravský kraj,4043,5,0,0.0,31.79
2026-08-20,Blogeria.cz,context,SmartPhone,iOS,Žena,25 - 39,Olomoucký kraj,1065,2,0,0.0,8.37
2026-08-20,Blogeria.cz,context,SmartPhone,iOS,Žena,25 - 39,Zlínský kraj,585,0,0,0.0,4.6
2026-08-20,Blogeria.cz,context,SmartPhone,iOS,Žena,25 - 39,Moravskoslezský kraj,812,0,0,0.0,6.38
2026-08-20,Drbárna.cz,context,Desktop,Android,Žena,60+,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,Android,Žena,60+,Středočeský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,Android,Žena,60+,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,Android,Žena,60+,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,Android,Žena,60+,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,Android,Žena,60+,Ústecký kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,Android,Žena,60+,Liberecký kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,Android,Žena,60+,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,Android,Žena,60+,Pardubický kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,Android,Žena,60+,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,Android,Žena,60+,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,Android,Žena,60+,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,Android,Žena,60+,Zlínský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,Android,Žena,60+,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,ChromeOS,Muž,18 - 24,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,ChromeOS,Muž,18 - 24,Středočeský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,ChromeOS,Muž,18 - 24,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,ChromeOS,Muž,18 - 24,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,ChromeOS,Muž,18 - 24,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,ChromeOS,Muž,18 - 24,Ústecký kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,ChromeOS,Muž,18 - 24,Liberecký kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,ChromeOS,Muž,18 - 24,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,ChromeOS,Muž,18 - 24,Pardubický kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,ChromeOS,Muž,18 - 24,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,ChromeOS,Muž,18 - 24,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,ChromeOS,Muž,18 - 24,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,ChromeOS,Muž,18 - 24,Zlínský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Desktop,ChromeOS,Muž,18 - 24,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Tv,,Muž,18 - 24,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Tv,,Muž,18 - 24,Středočeský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Tv,,Muž,18 - 24,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Tv,,Muž,18 - 24,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Tv,,Muž,18 - 24,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Tv,,Muž,18 - 24,Ústecký kraj,2,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Tv,,Muž,18 - 24,Liberecký kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Tv,,Muž,18 - 24,Královéhradecký kraj,2,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Tv,,Muž,18 - 24,Pardubický kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Tv,,Muž,18 - 24,Kraj Vysočina,4,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Tv,,Muž,18 - 24,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Tv,,Muž,18 - 24,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Tv,,Muž,18 - 24,Zlínský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,Tv,,Muž,18 - 24,Moravskoslezský kraj,3,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,,,Žena,60+,Hlavní město Praha,9,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,,,Žena,60+,Středočeský kraj,7,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,,,Žena,60+,Jihočeský kraj,4,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,,,Žena,60+,Plzeňský kraj,26,0,0,0.0,0.01
2026-08-20,Drbárna.cz,context,,,Žena,60+,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,,,Žena,60+,Ústecký kraj,6,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,,,Žena,60+,Liberecký kraj,11,0,0,0.0,0.01
2026-08-20,Drbárna.cz,context,,,Žena,60+,Královéhradecký kraj,6,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,,,Žena,60+,Pardubický kraj,2,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,,,Žena,60+,Kraj Vysočina,5,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,,,Žena,60+,Jihomoravský kraj,2,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,,,Žena,60+,Olomoucký kraj,16,0,0,0.0,0.01
2026-08-20,Drbárna.cz,context,,,Žena,60+,Zlínský kraj,17,0,0,0.0,0.01
2026-08-20,Drbárna.cz,context,,,Žena,60+,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,SmartPhone,,Muž,40 - 59,Hlavní město Praha,1595,5,0,0.0,31.95
2026-08-20,Drbárna.cz,context,SmartPhone,,Muž,40 - 59,Středočeský kraj,425,0,0,0.0,8.51
2026-08-20,Drbárna.cz,context,SmartPhone,,Muž,40 - 59,Jihočeský kraj,206,0,0,0.0,4.13
2026-08-20,Drbárna.cz,context,SmartPhone,,Muž,40 - 59,Plzeňský kraj,674,0,0,0.0,13.5
2026-08-20,Drbárna.cz,context,SmartPhone,,Muž,40 - 59,Karlovarský kraj,101,0,0,0.0,2.02
2026-08-20,Drbárna.cz,context,SmartPhone,,Muž,40 - 59,Ústecký kraj,655,1,0,0.0,13.12
2026-08-20,Drbárna.cz,context,SmartPhone,,Muž,40 - 59,Liberecký kraj,42,0,0,0.0,0.84
2026-08-20,Drbárna.cz,context,SmartPhone,,Muž,40 - 59,Královéhradecký kraj,61,0,0,0.0,1.22
2026-08-20,Drbárna.cz,context,SmartPhone,,Muž,40 - 59,Pardubický kraj,164,0,0,0.0,3.29
2026-08-20,Drbárna.cz,context,SmartPhone,,Muž,40 - 59,Kraj Vysočina,2,0,0,0.0,0.04
2026-08-20,Drbárna.cz,context,SmartPhone,,Muž,40 - 59,Jihomoravský kraj,79,1,0,0.0,1.58
2026-08-20,Drbárna.cz,context,SmartPhone,,Muž,40 - 59,Olomoucký kraj,1031,2,0,0.0,20.65
2026-08-20,Drbárna.cz,context,SmartPhone,,Muž,40 - 59,Zlínský kraj,372,0,0,0.0,7.45
2026-08-20,Drbárna.cz,context,SmartPhone,,Muž,40 - 59,Moravskoslezský kraj,394,2,0,0.0,7.89
2026-08-20,Drbárna.cz,context,EReader,Android,Žena,60+,Hlavní město Praha,2,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,EReader,Android,Žena,60+,Středočeský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,EReader,Android,Žena,60+,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,EReader,Android,Žena,60+,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,EReader,Android,Žena,60+,Karlovarský kraj,2,0,0,0.0,0.0
2026-08-20,Drbárna.cz,context,EReader,Android,Žena,60+,Ústecký kraj,1,0,0,0.0,0.0
